page	stripe	column	line	left	top	right	bottom	confidence	letters	punc
49	0		13	2291	2473	2523	2652	95	رفيعة	 
49	0		13	2149	2473	2291	2652	100	عند	 
49	0		13	2012	2473	2149	2652	91	الله	 
49	0		13	1952	2473	2012	2652	98		، 
49	0		13	1857	2473	1953	2652	86	لما	 
49	0		13	1620	2473	1858	2652	98	عندها	 
49	0		13	1495	2473	1620	2652	100	من	 
49	0		13	1257	2473	1495	2652	99	الجمعية	 
49	0		13	937	2473	1258	2652	100	الإلهيةما	 
49	0		13	919	2473	937	2652	100		(
49	0		13	812	2473	877	2652	100		) 
49	0		13	610	2473	812	2652	100	يرجع	 
49	0		13	503	2473	610	2652	100	من	
49	0		14	3030	2665	3199	2842	98	ذلك	 
49	0		14	2908	2665	3029	2842	83	إلى	 
49	0		14	2664	2665	2907	2842	97	الجناب	 
49	0		14	2637	2665	2664	2842	100		(
49	0		14	2570	2665	2596	2842	100		)
49	0		14	2319	2665	2542	2842	100	لإلهي	 
49	0		14	2251	2665	2319	2842	100		، 
49	0		14	2096	2665	2252	2842	93	وإلى	 
49	0		14	1853	2665	2095	2842	99	جانب	 
49	0		14	1636	2665	1852	2842	99	حقيقة	 
49	0		14	1352	2665	1636	2842	95	الحقائق	 
49	0		14	1290	2665	1351	2842	99		، 
49	0		14	1223	2665	1291	2842	94	و	 
49	0		14	1141	2665	1224	2842	100		- 
49	0		14	1081	2665	1142	2842	86	في	 
49	0		14	865	2665	1081	2842	100	النشأة	 
49	0		14	506	2665	864	2842	96	الحاملةلهذه	
49	0		15	2894	2853	3205	3044	97	الأوصاف	 
49	0		15	2861	2853	2895	3044	100		-
49	0		15	2743	2853	2835	3044	88	ٕلى	 
49	0		15	2650	2853	2742	3044	99	ما	 
49	0		15	2385	2853	2649	3044	98	تقتضيه	 
49	0		15	2134	2853	2385	3044	92	الطبيعة	 
49	0		15	1896	2853	2133	3044	97	الكلية	 
49	0		15	1737	2853	1895	3044	97	التي	 
49	0		15	1439	2853	1737	3044	99	حصرت	 
49	0		15	1234	2853	1439	3044	100	قوابل	 
49	0		15	983	2853	1234	3044	100	العالمكله	 
49	0		15	539	2853	982	3044	96	أعلاهوأسفله	 
49	0		15	513	2853	540	3044	98		.
49	0		16	3011	3067	3205	3237	97	وهذا	 
49	0		16	2712	3067	3011	3237	94	لايعرفه	 
49	0		16	2545	3067	2712	3237	100	عقل	 
49	0		16	2274	3067	2545	3237	98	بطريق	 
49	0		16	2101	3067	2274	3237	100	نظر	 
49	0		16	1753	3067	2101	3237	100	فكري	، 
49	0		16	1621	3067	1753	3237	100	بل	 
49	0		16	1482	3067	1621	3237	98	هذا	 
49	0		16	1309	3067	1482	3237	100	الفن	 
49	0		16	1205	3067	1309	3237	96	من	 
49	0		16	913	3067	1205	3237	96	الإدرالك	 
49	0		16	836	3067	913	3237	100	لا	 
49	0		16	593	3067	837	3237	94	يكون	 
49	0		16	503	3067	593	3237	100	إلا	
49	0		17	3060	3250	3199	3460	89	عن	 
49	0		17	2836	3250	3060	3460	90	كشف	 
49	0		17	2670	3250	2835	3460	98	إلهمي	 
49	0		17	2525	3250	2670	3460	100	منه	 
49	0		17	2274	3250	2525	3460	96	يعرف	 
49	0		17	2188	3250	2274	3460	89	ما	 
49	0		17	1983	3250	2187	3460	99	أصل	 
49	0		17	1488	3250	1983	3460	91	صورالعالمالقابلة	 
49	0		17	1184	3250	1487	3460	99	لأرواحه	 
49	0		17	1144	3250	1183	3460	100		. 
49	0		17	912	3250	1144	3460	100	فسمي	 
49	0		17	774	3250	913	3460	100	هذا	 
49	0		17	503	3250	774	3460	100	المذكور	
50	0		1	1667	99	1790	188	100		 
50	0		1	1597	99	1667	188	100		 
50	0		1	1513	99	1597	188	100	م	
50	0		2	2776	301	3022	474	98	إنسانا	 
50	0		2	2480	301	2776	474	100	وخليفة	 
50	0		2	2419	301	2480	474	91		، 
50	0		2	2252	301	2418	474	99	فأما	 
50	0		2	1938	301	2252	474	99	إنسانيته	 
50	0		2	1660	301	1937	474	89	فلعموم	 
50	0		2	1438	301	1660	474	91	نشأته	 
50	0		2	1130	301	1438	474	100	وحصره	 
50	0		2	1111	301	1129	474	100		(
50	0		2	1013	301	1067	474	100		) 
50	0		2	723	301	1012	474	99	الحقائق	 
50	0		2	532	301	722	474	99	كلها	 
50	0		2	470	301	531	474	100		. 
50	0		2	334	301	469	474	85	وهو	
50	0		3	3016	483	3132	657	100		 
50	0		3	2810	483	3015	657	96	للحق	 
50	0		3	2605	483	2809	657	98	بمنزلة	 
50	0		3	2373	483	2604	657	100	إنسان	 
50	0		3	2186	483	2372	657	100	العين	 
50	0		3	2064	483	2186	657	90	من	 
50	0		3	1871	483	2063	657	96	العين	 
50	0		3	1672	483	1871	657	94	الذي	 
50	0		3	1427	483	1671	657	99	يكون	 
50	0		3	1324	483	1427	657	98	به	 
50	0		3	1299	483	1324	657	100		(
50	0		3	1203	483	1260	657	100		) 
50	0		3	945	483	1202	657	100	النظر	 
50	0		3	861	483	944	657	100		، 
50	0		3	675	483	861	657	88	وهو	 
50	0		3	443	483	674	657	99	المعبر	 
50	0		3	334	483	444	657	100	عنه	
50	0		4	3015	670	3195	840	96	6	 
50	0		4	2734	670	3015	840	92	بالبصر	 
50	0		4	2681	670	2735	840	100		. 
50	0		4	2454	670	2682	840	96	فلهذا	 
50	0		4	2275	670	2455	840	95	سمي	 
50	0		4	2035	670	2274	840	92	إنسانا	(
50	0		4	1921	670	1988	840	96		) 
50	0		4	1894	670	1922	840	99		؛
50	0		4	1728	670	1861	840	94	إنه	 
50	0		4	1627	670	1727	840	98	به	 
50	0		4	1421	670	1628	840	99	ينظر	 
50	0		4	1394	670	1421	840	100		(
50	0		4	1301	670	1354	840	100		) 
50	0		4	1115	670	1301	840	99	الحق	 
50	0		4	975	670	1114	840	89	إلى	 
50	0		4	774	670	974	840	96	خلقه	 
50	0		4	488	670	774	840	97	فيرحمهم	 
50	0		4	461	670	487	840	100		(
50	0		4	360	670	428	840	98		) 
50	0		4	334	670	361	840	77		.
50	0		5	2885	849	3027	1021	85	فهو	 
50	0		5	2587	849	2884	1021	100	الإنسان	 
50	0		5	2303	849	2587	1021	93	الحادث	 
50	0		5	2235	849	2302	1021	100		(
50	0		5	2073	849	2175	1021	100		- 
50	0		5	1951	849	2072	1021	99	ب	) 
50	0		5	1694	849	1951	1021	99	الأزلي	 
50	0		5	1396	849	1694	1021	98	والنشء	 
50	0		5	1180	849	1396	1021	94	الدائم	 
50	0		5	896	849	1179	1021	98	الأبدي	 
50	0		5	834	849	895	1021	100		، 
50	0		5	557	849	835	1021	93	والكلمة	 
50	0		5	334	849	557	1021	93	الفاصلة	
50	0		6	2732	1032	3024	1205	95	الجامعة	 
50	0		6	2702	1032	2732	1205	90		؛
50	0		6	2531	1032	2665	1205	91	يام	 
50	0		6	2507	1032	2531	1205	94		(
50	0		6	2409	1032	2470	1205	100		) 
50	0		6	2227	1032	2409	1205	99	العالم	 
50	0		6	1929	1032	2227	1205	97	بوجوده	 
50	0		6	1868	1032	1928	1205	96		، 
50	0		6	1722	1032	1867	1205	88	فهو	 
50	0		6	1594	1032	1721	1205	98	من	 
50	0		6	1424	1032	1594	1205	98	العالم	 
50	0		6	1204	1032	1423	1205	94	كفص	 
50	0		6	991	1032	1204	1205	95	الخاتم	 
50	0		6	876	1032	991	1205	100	من	 
50	0		6	669	1032	876	1205	100	الخاتم	 
50	0		6	602	1032	669	1205	98		، 
50	0		6	444	1032	602	1205	81	وهو	 
50	0		6	334	1032	443	1205	97	محل	
50	0		7	2815	1224	3035	1402	92	النقش	 
50	0		7	2795	1224	2814	1402	100		(
50	0		7	2690	1224	2756	1402	98		) 
50	0		7	2398	1224	2691	1402	97	والعلامة	 
50	0		7	2248	1224	2397	1402	87	التي	 
50	0		7	2144	1224	2248	1402	100	بها	 
50	0		7	1987	1224	2144	1402	100	يختم	 
50	0		7	1890	1224	1987	1402	100	بها	 
50	0		7	1675	1224	1889	1402	95	الملك	 
50	0		7	1551	1224	1675	1402	99	على	 
50	0		7	1284	1224	1552	1402	99	خزانته	 
50	0		7	1251	1224	1284	1402	100		.
50	0		7	1017	1224	1206	1402	97	سماه	 
50	0		7	790	1224	1018	1402	98	خليفة	 
50	0		7	693	1224	790	1402	96	من	 
50	0		7	483	1224	692	1402	90	أجل	 
50	0		7	334	1224	484	1402	90	هذا	،
50	0		8	2866	1419	3031	1596	92	لأنه	 
50	0		8	2676	1419	2867	1596	100	تعالى	 
50	0		8	2405	1419	2675	1596	98	الحافظ	 
50	0		8	2293	1419	2405	1596	100	به	 
50	0		8	2082	1419	2293	1596	100	خلقه	 
50	0		8	2055	1419	2081	1596	99		(
50	0		8	1950	1419	2016	1596	100		) 
50	0		8	1871	1419	1950	1596	94	كما	 
50	0		8	1515	1419	1870	1596	95	يحفظالختم	 
50	0		8	1231	1419	1514	1596	97	الخزأن	 
50	0		8	1165	1419	1231	1596	100		. 
50	0		8	1059	1419	1165	1596	100	فما	 
50	0		8	908	1419	1060	1596	96	دام	 
50	0		8	776	1419	908	1596	100	ختم	 
50	0		8	565	1419	775	1596	93	الملك	 
50	0		8	381	1419	565	1596	100	عليها	 
50	0		8	334	1419	380	1596	97	لا	
50	0		9	2820	1605	3026	1769	94	يجسر	 
50	0		9	2645	1605	2820	1769	99	أحد	 
50	0		9	2526	1605	2644	1769	99	على	 
50	0		9	2307	1605	2525	1769	96	فتحها	 
50	0		9	2194	1605	2306	1769	93	إلا	 
50	0		9	1988	1605	2193	1769	97	بإذنه	 
50	0		9	1624	1605	1987	1769	94	فاستخلفه	 
50	0		9	1524	1605	1623	1769	98	في	 
50	0		9	1317	1605	1524	1769	100	حفظ	 
50	0		9	1117	1605	1317	1769	96	الملك	(
50	0		9	998	1605	1079	1769	80		). 
50	0		9	885	1605	997	1769	78	فلا	 
50	0		9	716	1605	885	1769	91	يزال	 
50	0		9	560	1605	716	1769	88	العالم	 
50	0		9	334	1605	559	1769	98	محفوظا	
50	0		10	3021	1778	3188	1962	97	7	 
50	0		10	2917	1778	3021	1962	99	ما	 
50	0		10	2772	1778	2917	1962	94	دام	 
50	0		10	2640	1778	2772	1962	95	فيه	 
50	0		10	2488	1778	2640	1962	99	هذا	 
50	0		10	2211	1778	2488	1962	87	الإنسان	 
50	0		10	1948	1778	2211	1962	98	الكامل	 
50	0		10	1892	1778	1948	1962	96		. 
50	0		10	1747	1778	1892	1962	93	ألا	 
50	0		10	1588	1778	1747	1962	99	تراه	 
50	0		10	1435	1778	1587	1962	100	إذا	 
50	0		10	1248	1778	1435	1962	93	زال	 
50	0		10	999	1778	1248	1962	96	وفك	 
50	0		10	832	1778	999	1962	84	من	 
50	0		10	576	1778	833	1962	99	خزانة	 
50	0		10	369	1778	576	1962	100	الدنيا	 
50	0		10	334	1778	369	1962	83	لم	
50	0		11	2861	1973	3029	2132	99	يبق	 
50	0		11	2698	1973	2861	2132	92	فيها	 
50	0		11	2602	1973	2698	2132	97	ما	 
50	0		11	2337	1973	2602	2132	98	ابختزنه	 
50	0		11	2145	1973	2337	2132	95	الحق	 
50	0		11	1982	1973	2145	2132	97	فيها	 
50	0		11	1730	1973	1982	2132	98	وخرج	 
50	0		11	1621	1973	1730	2132	99	ما	 
50	0		11	1483	1973	1621	2132	94	كان	 
50	0		11	1297	1973	1483	2132	89	فيها	 
50	0		11	1224	1973	1296	2132	97		(
50	0		11	1128	1973	1224	2132	100	15	 
50	0		11	815	1973	1128	2132	99	والتحق	 
50	0		11	599	1973	815	2132	99	بعضه	 
50	0		11	358	1973	599	2132	94	ببعض	 
50	0		11	334	1973	358	2132	93		،
50	0		12	2750	2141	3022	2303	98	وانتقل	 
50	0		12	2559	2141	2751	2303	95	الأمر	 
50	0		12	2427	2141	2560	2303	99	إلى	 
50	0		12	2156	2141	2428	2303	96	الآخرة	 
50	0		12	1928	2141	2155	2303	97	فكان	 
50	0		12	1701	2141	1928	2303	96	ختنما	 
50	0		12	1561	2141	1700	2303	99	على	 
50	0		12	1325	2141	1561	2303	82	خزانة	 
50	0		12	1002	2141	1326	2303	100	الآخرة	 
50	0		12	826	2141	1002	2303	100	ختما	 
50	0		12	562	2141	826	2303	92	أبديا	 
50	0		12	496	2141	562	2303	100		؟ 
50	0		12	334	2141	495	2303	83	فظهمر	
50	0		13	2805	2332	3020	2519	94	جميـع	 
50	0		13	2714	2332	2805	2519	91	ما	 
50	0		13	2617	2332	2714	2519	98	في	 
50	0		13	2383	2332	2616	2519	91	الصور	 
50	0		13	2135	2332	2382	2519	100	الٕلهية	 
50	0		13	2006	2332	2136	2519	100	من	 
50	0		13	1726	2332	2005	2519	94	الأسماء	 
50	0		13	1588	2332	1726	2519	97	في	 
50	0		13	1420	2332	1589	2519	90	هذه	 
50	0		13	1147	2332	1419	2519	99	النشأة	 
50	0		13	789	2332	1146	2519	94	الإنسانية	 
50	0		13	471	2332	789	2519	99	فحازت	 
50	0		13	334	2332	470	2519	100	رتبة	
50	0		14	2714	2528	3030	2688	94	الإحاطة	 
50	0		14	2492	2528	2714	2688	96	والجمع	 
50	0		14	2324	2528	2491	2688	99	بهذا	 
50	0		14	2046	2528	2324	2688	100	الوجود	 
50	0		14	1984	2528	2045	2688	75		، 
50	0		14	1848	2528	1983	2688	95	وبه	 
50	0		14	1619	2528	1847	2688	99	قامت	 
50	0		14	1371	2528	1618	2688	96	الحجة	 
50	0		14	1291	2528	1370	2688	96	له	 
50	0		14	1086	2528	1290	2688	97	تعالى	 
50	0		14	962	2528	1086	2688	100	على	 
50	0		14	628	2528	962	2688	96	الملائكة	. 
50	0		14	337	2528	628	2688	99	فتحفظ	
50	0		15	2851	2697	3023	2872	100	فقد	 
50	0		15	2570	2697	2851	2872	91	وعظك	 
50	0		15	2449	2697	2571	2872	100	الله	 
50	0		15	2196	2697	2448	2872	94	بغيرك	 
50	0		15	2124	2697	2197	2872	100		، 
50	0		15	1873	2697	2125	2872	98	سانظر	 
50	0		15	1736	2697	1873	2872	99	من	 
50	0		15	1578	2697	1737	2872	88	أين	 
50	0		15	1442	2697	1578	2872	92	أتي	 
50	0		15	1284	2697	1441	2872	99	على	 
50	0		15	1132	2697	1283	2872	100	من	 
50	0		15	959	2697	1132	2872	99	أتي	 
50	0		15	787	2697	960	2872	82	عليه	 
50	0		15	744	2697	787	2872	100		(
50	0		15	600	2697	723	2872	100	1	) 
50	0		15	550	2697	600	2872	100		. 
50	0		15	334	2697	549	2872	96	فإن	
50	0		16	2735	2881	3028	3054	95	الملائكة	 
50	0		16	2655	2881	2735	3054	99	لم	 
50	0		16	2460	2881	2655	3054	96	تقف	 
50	0		16	2338	2881	2460	3054	86	مع	 
50	0		16	2032	2881	2337	3054	97	ماتعطيه	 
50	0		16	1831	2881	2032	3054	92	نشأة	 
50	0		16	1678	2881	1830	3054	93	مذا	 
50	0		16	1629	2881	1678	3054	86		(
50	0		16	1501	2881	1605	3054	100	2	) 
50	0		16	1232	2881	1501	3054	93	الخليفة	 
50	0		16	1171	2881	1232	3054	100		، 
50	0		16	1031	2881	1171	3054	95	ولا	 
50	0		16	792	2881	1030	3054	81	وقفت	 
50	0		16	664	2881	792	3054	89	مع	 
50	0		16	566	2881	664	3054	99	ما	 
50	0		16	334	2881	566	3054	97	تقتضيه	
50	0		17	2771	3063	3015	3226	99	حضرة	 
50	0		17	2575	3063	2771	3226	97	الحق	 
50	0		17	2451	3063	2576	3226	100	من	 
50	0		17	2190	3063	2451	3226	93	العبادة	 
50	0		17	1923	3063	2190	3226	99	الذاتية	 
50	0		17	1864	3063	1923	3226	76		، 
50	0		17	1686	3063	1864	3226	90	فإنه	 
50	0		17	1591	3063	1686	3226	100	ما	 
50	0		17	1336	3063	1591	3226	96	يعرف	 
50	0		17	1152	3063	1336	3226	97	أحد	 
50	0		17	998	3063	1152	3226	100	من	 
50	0		17	779	3063	998	3226	100	الحق	 
50	0		17	636	3063	779	3226	100	إلا	 
50	0		17	524	3063	637	3226	100	ما	 
50	0		17	334	3063	524	3226	100	تعطيه	
50	0		18	3012	3235	3194	3470	84	8	 
50	0		18	2789	3235	3013	3470	96	ذاته	 
50	0		18	2728	3235	2789	3470	100		، 
50	0		18	2492	3235	2729	3470	99	وليس	 
50	0		18	2167	3235	2491	3470	96	للملائكة	 
50	0		18	1964	3235	2166	3470	85	جمعية	 
50	0		18	1808	3235	1964	3470	97	آم	 
50	0		18	1727	3235	1809	3470	88		، 
50	0		18	1564	3235	1728	3470	100	ولا	 
50	0		18	1294	3235	1565	3470	100	وقفت	 
50	0		18	1153	3235	1295	3470	99	مع	 
50	0		18	861	3235	1152	3470	95	الأسماء	 
50	0		18	814	3235	862	3470	100		(
50	0		18	760	3235	781	3470	100		 
50	0		18	713	3235	760	3470	100		-
50	0		18	530	3235	652	3470	98		) 
50	0		18	334	3235	530	3470	94	الإلمية	
51	0		1	1889	101	2027	202	92		- 
51	0		1	1765	101	1888	202	96	51	 
51	0		1	1708	101	1764	202	100	ه	
51	0		2	3068	303	3208	494	99	التي	 
51	0		2	2831	303	3068	494	100	تخصها	،
51	0		2	2514	303	2788	494	100	سبحت	 
51	0		2	2350	303	2514	494	97	الحق	 
51	0		2	2240	303	2350	494	96	بها	 
51	0		2	1966	303	2240	494	89	وقدسته	 
51	0		2	1936	303	1966	494	98		،
51	0		2	1772	303	1887	494	88	ما	 
51	0		2	1601	303	1771	494	97	علمت	 
51	0		2	1468	303	1601	494	98	أن	 
51	0		2	1382	303	1467	494	97	له	 
51	0		2	1157	303	1382	494	99	أسماء	 
51	0		2	1060	303	1157	494	100	ما	 
51	0		2	871	303	1059	494	98	وصل	 
51	0		2	524	303	871	494	99	علمهإليها	،
51	0		3	3098	527	3207	705	98	فما	 
51	0		3	2828	527	3098	705	90	سبحته	 
51	0		3	2725	527	2827	705	94	بها	 
51	0		3	2596	527	2724	705	92	ولا	 
51	0		3	2332	527	2596	705	98	قدسته	 
51	0		3	2068	527	2331	705	100	تقديس	 
51	0		3	1946	527	2068	705	89	آدم	 
51	0		3	1919	527	1945	705	93		(
51	0		3	1830	527	1881	705	95		) 
51	0		3	1797	527	1829	705	94		. 
51	0		3	1571	527	1797	705	99	فغلب	 
51	0		3	1372	527	1572	705	97	عليها	 
51	0		3	1282	527	1372	705	100	ما	 
51	0		3	1031	527	1282	705	91	ذكرناه	 
51	0		3	999	527	1030	705	100		، 
51	0		3	522	527	998	705	95	وحكمعليهاهذا	
51	0		4	2996	720	3207	901	91	الحال	 
51	0		4	2752	720	2996	901	99	فقالت	 
51	0		4	2630	720	2752	901	100	من	 
51	0		4	2438	720	2630	901	97	حيث	 
51	0		4	2207	720	2437	901	93	النشأة	 
51	0		4	2167	720	2206	901	100		: 
51	0		4	2122	720	2168	901	99		«
51	0		4	1879	720	2090	901	91	ٔتمجعل	 
51	0		4	1712	720	1879	901	92	فيها	 
51	0		4	1609	720	1712	901	100	من	 
51	0		4	1378	720	1609	901	90	يفسد	 
51	0		4	1147	720	1378	901	93	فيها	»، 
51	0		4	1083	720	1147	901	100		؟ 
51	0		4	859	720	1083	901	100	وليس	 
51	0		4	717	720	858	901	90	إلا	 
51	0		4	518	720	717	901	99	النزاع	
51	0		5	3027	928	3208	1104	88	وهو	 
51	0		5	2889	928	3027	1104	100	عين	 
51	0		5	2792	928	2889	1104	100	ما	 
51	0		5	2624	928	2792	1104	98	وقع	 
51	0		5	2431	928	2624	1104	99	منهم	 
51	0		5	2371	928	2431	1104	100		. 
51	0		5	2263	928	2371	1104	92	فما	 
51	0		5	2070	928	2262	1104	97	قالوه	 
51	0		5	1961	928	2070	1104	94	في	 
51	0		5	1811	928	1961	1104	89	حق	 
51	0		5	1654	928	1811	1104	100	آدم	 
51	0		5	1534	928	1654	1104	98	هو	 
51	0		5	1383	928	1534	1104	100	عين	 
51	0		5	1281	928	1383	1104	100	ما	 
51	0		5	1191	928	1281	1104	100	هم	 
51	0		5	1058	928	1190	1104	89	فيه	 
51	0		5	944	928	1058	1104	100	مع	 
51	0		5	733	928	944	1104	100	الحقى	 
51	0		5	673	928	733	1104	100		. 
51	0		5	516	928	673	1104	100	فلولا	
51	0		6	3098	1115	3207	1296	100	أن	 
51	0		6	2841	1115	3098	1296	94	نشأتهم	 
51	0		6	2609	1115	2840	1296	99	تعطي	 
51	0		6	2428	1115	2609	1296	100	ذلك	 
51	0		6	2338	1115	2428	1296	100	ما	 
51	0		6	2145	1115	2338	1296	98	قالوا	 
51	0		6	2042	1115	2145	1296	85	في	 
51	0		6	1894	1115	2042	1296	99	حق	 
51	0		6	1739	1115	1893	1296	96	آدم	 
51	0		6	1643	1115	1740	1296	81	ما	 
51	0		6	1450	1115	1642	1296	100	قالوه	 
51	0		6	1315	1115	1449	1296	96	وهم	 
51	0		6	1224	1115	1314	1296	100	لا	 
51	0		6	915	1115	1224	1296	95	يشعرون	 
51	0		6	857	1115	914	1296	100		. 
51	0		6	721	1115	857	1296	100	فلو	 
51	0		6	522	1115	722	1296	99	عرفوا	
51	0		7	2927	1319	3208	1496	95	نفوسهم	 
51	0		7	2701	1319	2927	1496	87	لعلموا	 
51	0		7	2640	1319	2701	1496	98		؛ 
51	0		7	2500	1319	2640	1496	98	ولو	 
51	0		7	2317	1319	2500	1496	100	علموا	 
51	0		7	1938	1319	2317	1496	97	لعصموا	 
51	0		7	1884	1319	1938	1496	92		. 
51	0		7	1792	1319	1883	1496	100	ثم	 
51	0		7	1725	1319	1792	1496	94	لم	 
51	0		7	1517	1319	1724	1496	90	يقفوا	 
51	0		7	1316	1319	1517	1496	100	مع	 
51	0		7	999	1319	1316	1496	98	التجريح	 
51	0		7	809	1319	998	1496	100	حتى	 
51	0		7	589	1319	809	1496	100	زادوا	 
51	0		7	516	1319	589	1496	82	في	
51	0		8	2926	1505	3207	1693	93	الدعوى	 
51	0		8	2831	1505	2925	1693	100	بما	 
51	0		8	2731	1505	2831	1693	99	هم	 
51	0		8	2562	1505	2731	1693	99	عليه	 
51	0		8	2468	1505	2561	1693	85	من	 
51	0		8	2173	1505	2467	1693	97	التسبيح	 
51	0		8	1803	1505	2172	1693	93	والتقديس	 
51	0		8	1746	1505	1802	1693	83		. 
51	0		8	1539	1505	1745	1693	96	وعند	 
51	0		8	1395	1505	1538	1693	95	آدم	 
51	0		8	1275	1505	1394	1693	96	من	 
51	0		8	1025	1505	1275	1693	98	الأسماء	 
51	0		8	780	1505	1024	1693	97	الإلهمية	 
51	0		8	560	1505	779	1693	100	مـا	 
51	0		8	516	1505	560	1693	99	لم	
51	0		9	3004	1714	3202	1889	100	تكن	 
51	0		9	2704	1714	3004	1889	92	الملائكة	 
51	0		9	2500	1714	2704	1889	98	عليها	 
51	0		9	2446	1714	2500	1889	100		، 
51	0		9	2326	1714	2446	1889	100	فما	 
51	0		9	2092	1714	2326	1889	93	سبحت	 
51	0		9	1942	1714	2092	1889	88	ربها	 
51	0		9	1828	1714	1942	1889	100	بها	 
51	0		9	1690	1714	1828	1889	96	ولا	 
51	0		9	1444	1714	1690	1889	100	قدسته	 
51	0		9	1282	1714	1444	1889	96	عنها	 
51	0		9	1024	1714	1282	1889	95	تقديس	 
51	0		9	874	1714	1024	1889	100	آدم	 
51	0		9	550	1714	874	1889	94	وتسبيحه	 
51	0		9	526	1714	550	1889	98		.
51	0		10	2938	1898	3201	2090	99	فوصف	 
51	0		10	2745	1898	2937	2090	99	الحق	 
51	0		10	2629	1898	2745	2090	90	لنا	 
51	0		10	2526	1898	2630	2090	100	ما	 
51	0		10	2309	1898	2527	2090	89	جرى	 
51	0		10	2289	1898	2308	2090	100		(
51	0		10	2193	1898	2250	2090	96		) 
51	0		10	1968	1898	2192	2090	99	لنقف	 
51	0		10	1775	1898	1968	2090	98	عنده	 
51	0		10	1551	1898	1775	2090	99	ونتعلم	 
51	0		10	1313	1898	1550	2090	89	الأدب	 
51	0		10	1191	1898	1312	2090	100	مع	 
51	0		10	1069	1898	1190	2090	92	الله	 
51	0		10	876	1898	1068	2090	96	تعالى	 
51	0		10	735	1898	876	2090	95	فلا	 
51	0		10	516	1898	734	2090	99	تدعي	
51	0		11	3110	2099	3201	2279	100	ما	 
51	0		11	2953	2099	3110	2279	100	نحن	 
51	0		11	2614	2099	2953	2279	99	متحققون	 
51	0		11	2510	2099	2614	2279	100	به	 
51	0		11	2053	2099	2510	2279	98	وحاوون	 
51	0		11	1884	2099	2053	2279	99	عليه	 
51	0		11	1857	2099	1884	2279	53		(
51	0		11	1753	2099	1818	2279	100		) 
51	0		11	1466	2099	1753	2279	92	بالتقييد	 
51	0		11	1401	2099	1466	2279	100		؛ 
51	0		11	1134	2099	1401	2279	100	فكيف	 
51	0		11	1010	2099	1133	2279	99	أن	 
51	0		11	964	2099	1010	2279	100		(
51	0		11	892	2099	944	2279	100	4	) 
51	0		11	579	2099	892	2279	97	ٔنطلق	 
51	0		11	514	2099	579	2279	97	في	
51	0		12	2923	2304	3207	2480	99	الدعوى	 
51	0		12	2724	2304	2923	2480	99	فنعم	 
51	0		12	2605	2304	2725	2480	85	بها	 
51	0		12	2520	2304	2606	2480	90	ما	 
51	0		12	2335	2304	2519	2480	99	ليس	 
51	0		12	2216	2304	2334	2480	93	لنا	 
51	0		12	2189	2304	2215	2480	100		(
51	0		12	2090	2304	2150	2480	94		) 
51	0		12	1904	2304	2090	2480	100	بحال	 
51	0		12	1766	2304	1905	2480	100	ولا	 
51	0		12	1613	2304	1766	2480	98	نحن	 
51	0		12	1587	2304	1614	2480	69		(
51	0		12	1481	2304	1548	2480	100		) 
51	0		12	1336	2304	1482	2480	84	منه	 
51	0		12	1197	2304	1336	2480	94	على	 
51	0		12	1058	2304	1197	2480	87	علم	 
51	0		12	761	2304	1058	2480	100	فنفتضح	 
51	0		12	661	2304	761	2480	100		? 
51	0		12	516	2304	662	2480	92	فهذا	
51	0		13	2897	2489	3207	2679	88	التعريف	 
51	0		13	2667	2489	2896	2679	99	الإلهمي	 
51	0		13	2559	2489	2667	2679	100	ما	 
51	0		13	2356	2489	2559	2679	100	أدب	 
