level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	18	1	1	2	11	957	340	42	26	96	=
5	18	1	1	2	12	837	308	74	74	92	(1
5	18	1	1	2	13	755	332	44	44	75	+
5	18	1	1	2	14	683	316	42	62	75	8
5	18	1	1	2	15	609	332	44	46	90	+
5	18	1	1	2	16	543	318	24	60	12	1
5	18	1	1	2	17	473	350	36	18	12	=
5	18	1	1	2	18	283	311	160	73	92	10).
4	18	1	1	3	0	270	468	2899	140	-1	
5	18	1	1	3	1	2962	494	207	92	96	والباب
5	18	1	1	3	2	2711	491	222	93	93	العاشر
5	18	1	1	3	3	2600	514	85	68	97	هو
5	18	1	1	3	4	2245	464	330	148	66	املحصوص
5	18	1	1	3	5	1940	464	297	148	90	باحلكمة
5	18	1	1	3	6	1678	468	245	110	91	األحدية
5	18	1	1	3	7	1560	518	91	86	73	هي
5	18	1	1	3	8	1324	484	209	80	96	الكلمة
5	18	1	1	3	9	1054	490	245	94	73	الهوديـة
5	18	1	1	3	10	910	518	119	68	93	وهو
5	18	1	1	3	11	710	492	175	96	96	الباب
5	18	1	1	3	12	478	494	205	114	95	التاسع
5	18	1	1	3	13	270	505	154	83	80	عشر
4	18	1	1	4	0	270	639	2903	142	-1	
5	18	1	1	4	1	2958	670	215	92	71	صعـودا
5	18	1	1	4	2	2824	703	89	63	93	من
5	18	1	1	4	3	2606	666	185	96	86	املرتبة
5	18	1	1	4	4	2308	648	265	114	86	األحيرة.
5	18	1	1	4	5	2064	662	199	78	83	فكلمة
5	18	1	1	4	6	1837	639	194	115	92	أحدية
5	18	1	1	4	7	1631	678	174	84	87	تشير
5	18	1	1	4	8	1492	666	107	102	95	إلى
5	18	1	1	4	9	1358	708	101	71	93	يوم
5	18	1	1	4	10	1164	649	163	92	91	األحد
5	18	1	1	4	11	980	670	149	104	81	الذي
5	18	1	1	4	12	896	670	57	70	95	له
5	18	1	1	4	13	660	668	209	96	95	كوكب
5	18	1	1	4	14	392	671	237	94	96	الشمس
5	18	1	1	4	15	270	699	89	82	96	في
4	18	1	1	5	0	271	818	2900	138	-1	
5	18	1	1	5	1	2947	845	224	71	95	السماء
5	18	1	1	5	2	2709	844	206	94	95	الرابعة
5	18	1	1	5	3	2341	838	300	96	88	وسقوطها
5	18	1	1	5	4	2207	870	92	86	87	هي
5	18	1	1	5	5	1969	839	210	95	96	الدرجة
5	18	1	1	5	6	1683	840	256	72	58	التاسعة
5	18	1	1	5	7	1507	852	146	84	96	عشر
5	18	1	1	5	8	1389	878	92	60	96	من
5	18	1	1	5	9	1175	840	186	96	90	امليزان
5	18	1	1	5	10	997	841	148	111	93	الدي
5	18	1	1	5	11	915	845	56	69	96	له
5	18	1	1	5	12	745	854	144	84	96	شهر
5	18	1	1	5	13	511	818	206	120	94	أكتوبر
5	18	1	1	5	14	271	844	216	94	94	العاشر
4	18	1	1	6	0	272	994	2901	136	-1	
5	18	1	1	6	1	2971	1021	202	92	80	وكلمـة
5	18	1	1	6	2	2833	1047	110	67	93	هود
5	18	1	1	6	3	2631	1040	162	94	79	تعني
5	18	1	1	6	4	2449	1018	152	92	95	هبط
5	18	1	1	6	5	2351	994	66	114	96	أو
5	18	1	1	6	6	2129	1015	196	76	96	سقط.
5	18	1	1	6	7	1907	1018	182	94	68	ولهـدا
5	18	1	1	6	8	1669	1020	196	94	78	الباب
5	18	1	1	6	9	1401	1018	240	96	69	العاشر
5	18	1	1	6	10	1179	1025	196	89	40	مرتبـة
5	18	1	1	6	11	1025	1019	126	75	88	هلك
5	18	1	1	6	12	803	1006	194	106	87	املنازل
5	18	1	1	6	13	687	994	86	136	93	أي
5	18	1	1	6	14	487	1006	174	106	96	منازل
5	18	1	1	6	15	272	1022	187	92	48	القـمـر
4	18	1	1	7	0	275	1170	2900	143	-1	
5	18	1	1	7	1	2967	1238	208	56	96	حسب
5	18	1	1	7	2	2581	1200	358	74	43	استـمـداده
5	18	1	1	7	3	2455	1236	94	60	93	من
5	18	1	1	7	4	2319	1240	106	52	78	نور
5	18	1	1	7	5	2021	1198	274	98	78	الشمس
5	18	1	1	7	6	1863	1170	64	118	86	أو
5	18	1	1	7	7	1651	1182	186	108	91	منارل
5	18	1	1	7	8	1423	1198	200	114	81	مواقع
5	18	1	1	7	9	1160	1198	237	115	64	النجـوم
5	18	1	1	7	10	875	1197	260	89	43	الثابتة
5	18	1	1	7	11	709	1198	138	114	96	التي
5	18	1	1	7	12	567	1200	116	90	77	بهـا
5	18	1	1	7	13	275	1221	254	85	48	يهتدي
4	18	1	1	8	0	1666	1379	1521	117	-1	
5	18	1	1	8	1	2910	1387	277	91	86	السائرون
5	18	1	1	8	2	2686	1388	157	86	82	فلهدا
5	18	1	1	8	3	2466	1386	181	90	93	الباب
5	18	1	1	8	4	2318	1384	123	112	96	إسم
5	18	1	1	8	5	1962	1379	318	113	91	الهادي
5	18	1	1	8	6	1842	1420	93	58	94	من
5	18	1	1	8	7	1666	1410	149	64	88	هود.
2	18	2	0	0	0	561	1831	2326	153	-1	
3	18	2	1	0	0	561	1831	2326	153	-1	
4	18	2	1	1	0	561	1831	2326	153	-1	
5	18	2	1	1	1	2599	1861	288	99	95	العالقة
5	18	2	1	1	2	2431	1882	120	100	95	بني
5	18	2	1	1	3	2001	1860	382	124	92	الفصوص
5	18	2	1	1	4	1593	1859	362	117	90	والبسملة
5	18	2	1	1	5	1297	1834	254	138	60	وايات
5	18	2	1	1	6	1013	1831	240	147	89	القرآن
5	18	2	1	1	7	561	1856	408	118	90	والصلوات
2	18	3	0	0	0	277	2146	2913	2676	-1	
3	18	3	1	0	0	278	2146	2912	1018	-1	
4	18	3	1	1	0	278	2146	2669	136	-1	
5	18	3	1	1	1	2747	2164	200	96	37	الظهر
5	18	3	1	1	2	2488	2164	229	116	72	اللمظي
5	18	3	1	1	3	2274	2162	181	120	92	لكالم
5	18	3	1	1	4	2134	2166	107	71	95	الله
5	18	3	1	1	5	1912	2165	191	101	96	تعالى
5	18	3	1	1	6	1796	2190	85	66	96	هو
5	18	3	1	1	7	1570	2146	197	112	94	القرآن
5	18	3	1	1	8	1296	2160	241	116	91	العطيم.
5	18	3	1	1	9	1020	2157	233	97	90	واملظهر
5	18	3	1	1	10	792	2158	197	114	90	اخللقي
5	18	3	1	1	11	704	2158	55	70	93	له
5	18	3	1	1	12	588	2184	83	66	96	هو
5	18	3	1	1	13	372	2152	187	98	96	الكون
5	18	3	1	1	14	278	2157	59	87	76	او
4	18	3	1	2	0	279	2326	2908	130	-1	
5	18	3	1	2	1	2936	2342	251	103	77	اإلنسان
5	18	3	1	2	2	2654	2338	249	100	66	الكبير.
5	18	3	1	2	3	2374	2326	233	114	91	والقرآن
5	18	3	1	2	4	2164	2342	177	97	92	منطو
5	18	3	1	2	5	2040	2371	93	85	84	هي
5	18	3	1	2	6	1724	2342	281	90	96	البسملة.
5	18	3	1	2	7	1446	2336	233	98	96	والكون
5	18	3	1	2	8	1250	2336	163	97	91	منطو
5	18	3	1	2	9	1126	2367	93	84	74	في
5	18	3	1	2	10	840	2337	255	111	37	الثمايي
5	18	3	1	2	11	494	2336	315	94	93	والعشرين
5	18	3	1	2	12	279	2338	184	89	95	مرتبة
4	18	3	1	3	0	280	2497	2901	141	-1	
5	18	3	1	3	1	2978	2515	203	99	91	انطواء
5	18	3	1	3	2	2852	2519	103	99	93	كل
5	18	3	1	3	3	2612	2516	213	122	91	الكالم
5	18	3	1	3	4	2490	2552	95	84	93	هي
5	18	3	1	3	5	2196	2523	267	113	44	الثماني
5	18	3	1	3	6	1840	2521	333	97	89	والعشرين
5	18	3	1	3	7	1613	2522	200	92	63	حرا.
5	18	3	1	3	8	1438	2548	137	66	80	دمن
5	18	3	1	3	9	1308	2542	105	46	93	هده
5	18	3	1	3	10	1036	2497	241	111	73	األصـول
5	18	3	1	3	11	716	2514	293	92	90	والتناسب
5	18	3	1	3	12	524	2513	167	89	0	بيها
5	18	3	1	3	13	280	2508	207	95	93	ظهرت
4	18	3	1	4	0	283	2665	2896	125	-1	
5	18	3	1	4	1	2879	2698	300	86	95	مناسبات
5	18	3	1	4	2	2603	2706	248	80	66	عجيبة
5	18	3	1	4	3	2481	2732	94	58	96	بي
5	18	3	1	4	4	2267	2674	185	94	70	أعداد
5	18	3	1	4	5	2025	2725	204	65	95	حروف
5	18	3	1	4	6	1733	2698	264	86	94	البسملة
5	18	3	1	4	7	1501	2696	204	86	93	والعدد
5	18	3	1	4	8	1363	2697	96	61	38	&*؟
5	18	3	1	4	9	1109	2667	218	112	62	وأعداد
5	18	3	1	4	10	863	2665	204	95	96	أسماء
5	18	3	1	4	11	587	2670	248	102	61	األنبياء
5	18	3	1	4	12	283	2686	268	88	93	أصحاب
4	18	3	1	5	0	283	2842	2896	132	-1	
5	18	3	1	5	1	2993	2842	186	124	93	أبواب
5	18	3	1	5	2	2623	2872	340	98	35	الصوص
5	18	3	1	5	3	2345	2864	248	98	86	واآليات
5	18	3	1	5	4	1939	2853	374	114	56	القرآئيـة...
5	18	3	1	5	5	1793	2906	102	62	91	من
5	18	3	1	5	6	1671	2902	92	62	83	بيب
5	18	3	1	5	7	1539	2891	102	49	93	هده
5	18	3	1	5	8	1171	2866	334	90	79	املناسبـات
5	18	3	1	5	9	987	2864	154	94	55	بذكر
5	18	3	1	5	10	883	2866	78	66	77	مـا
5	18	3	1	5	11	731	2861	112	113	66	بلى
5	18	3	1	5	12	441	2860	266	88	33	كـتبـيـه
5	18	3	1	5	13	283	2857	130	99	93	على
4	18	3	1	6	0	1612	3024	1578	140	-1	
5	18	3	1	6	1	2871	3042	319	105	91	إمكائيات
5	18	3	1	6	2	2668	3024	168	122	68	أحرى
5	18	3	1	6	3	2459	3050	183	96	96	كثيرة
5	18	3	1	6	4	2216	3050	211	92	95	للبحث
5	18	3	1	6	5	2094	3079	95	85	95	في
5	18	3	1	6	6	1968	3049	97	73	81	هذا
5	18	3	1	6	7	1667	3047	258	117	91	املوضوع
5	18	3	1	6	8	1612	3080	15	36	93	:
3	18	3	2	0	0	277	3262	2908	1560	-1	
4	18	3	2	1	0	282	3262	2673	130	-1	
5	18	3	2	1	1	2830	3267	125	103	96	أوال
5	18	3	2	1	2	2760	3312	13	36	96	:
5	18	3	2	1	3	2544	3278	173	114	92	اإلسم
5	18	3	2	1	4	2292	3278	221	114	85	اإللهي
5	18	3	2	1	5	2005	3278	257	92	53	املتـوجه
5	18	3	2	1	6	1828	3275	149	101	93	على
5	18	3	2	1	7	1606	3276	195	100	87	إيجاد
5	18	3	2	1	8	1356	3271	211	95	74	املرتبـة
5	18	3	2	1	9	1084	3270	243	71	93	الثامنة
5	18	3	2	1	10	714	3266	341	94	75	والعشرين
5	18	3	2	1	11	282	3262	403	90	60	املخـصوصة
4	18	3	2	2	0	278	3439	2895	129	-1	
5	18	3	2	2	1	2966	3482	207	68	77	بتعب
5	18	3	2	2	2	2722	3456	211	98	91	املراتب
5	18	3	2	2	3	2605	3486	84	66	93	هو
5	18	3	2	2	4	2547	3494	12	36	96	:
5	18	3	2	2	5	2301	3472	190	96	96	رفيع
5	18	3	2	2	6	1924	3455	329	101	95	الدرجات
5	18	3	2	2	7	1784	3466	91	88	96	ذو
5	18	3	2	2	8	1494	3452	243	100	96	العرش
5	18	3	2	2	9	1344	3478	119	66	96	وهو
5	18	3	2	2	10	1082	3477	227	81	95	يحتوي
5	18	3	2	2	11	918	3447	131	99	96	على
5	18	3	2	2	12	706	3448	181	68	96	تسعة
5	18	3	2	2	13	529	3452	147	82	95	عشر
5	18	3	2	2	14	354	3439	143	95	83	حرفا
5	18	3	2	2	15	278	3495	39	13	70	-
4	18	3	2	3	0	287	3608	2892	136	-1	
5	18	3	2	3	1	2928	3640	251	94	91	باعتبار
5	18	3	2	3	2	2625	3662	272	72	74	تضعيف
5	18	3	2	3	3	2435	3630	156	88	93	الدال
5	18	3	2	3	4	2367	3704	38	12	83	ـ
5	18	3	2	3	5	2197	3648	142	95	94	مثل
5	18	3	2	3	6	1885	3644	284	90	94	البسملة.
5	18	3	2	3	7	1611	3668	230	68	95	وحروف
5	18	3	2	3	8	1323	3638	258	90	94	البسملة
5	18	3	2	3	9	1209	3637	84	88	95	بال
5	18	3	2	3	10	997	3629	180	97	89	تكرار
5	18	3	2	3	11	871	3658	96	86	95	هي
5	18	3	2	3	12	657	3640	182	82	96	عشرة
5	18	3	2	3	13	597	3628	18	74	96	(
5	18	3	2	3	14	429	3668	126	69	96	بسم
5	18	3	2	3	15	337	3608	62	88	90	ال
5	18	3	2	3	16	287	3657	20	35	91	ه
4	18	3	2	4	0	283	3774	2880	166	-1	
5	18	3	2	4	1	3079	3849	84	80	96	رح
5	18	3	2	4	2	3001	3843	42	65	95	ن
5	18	3	2	4	3	2875	3821	90	107	92	ي)
5	18	3	2	4	4	2553	3854	272	86	62	ومجموع
5	18	3	2	4	5	2267	3796	246	100	91	أعدادها
5	18	3	2	4	6	2077	3829	140	66	90	406
5	18	3	2	4	7	2013	3861	36	19	90	=
5	18	3	2	4	8	1893	3827	92	65	95	58
5	18	3	2	4	9	1830	3853	33	31	41	%
5	18	3	2	4	10	1717	3828	84	60	92	7=
5	18	3	2	4	11	1597	3824	92	64	93	29
5	18	3	2	4	12	1425	3822	144	62	95	14%
5	18	3	2	4	13	1335	3842	48	40	84	فـ
5	18	3	2	4	14	1213	3819	92	64	96	29
5	18	3	2	4	15	1097	3836	80	66	96	هو
5	18	3	2	4	16	945	3832	118	48	94	عدد
5	18	3	2	4	17	679	3806	224	92	88	احلروف
5	18	3	2	4	18	563	3838	82	78	93	مع
5	18	3	2	4	19	441	3806	88	106	96	الم
5	18	3	2	4	20	283	3774	123	98	95	ألف
4	18	3	2	5	0	280	3968	2897	136	-1	
5	18	3	2	5	1	3142	4038	35	45	95	و
5	18	3	2	5	2	3026	4005	84	64	95	14
5	18	3	2	5	3	2902	4027	82	65	96	هو
5	18	3	2	5	4	2698	4030	172	44	84	عـدد
5	18	3	2	5	5	2462	4036	188	40	65	يضف
5	18	3	2	5	6	2134	4006	295	90	59	احلـروف.
5	18	3	2	5	7	1956	4003	132	87	92	وهذا
5	18	3	2	5	8	1698	4002	215	68	88	العـدد
5	18	3	2	5	9	1480	4006	163	62	92	:406
5	18	3	2	5	10	1364	4022	82	64	92	هو
5	18	3	2	5	11	1188	4024	145	64	84	نفس
5	18	3	2	5	12	880	4020	278	84	86	مـجـمـوع
5	18	3	2	5	13	620	3968	231	88	91	األعداد
5	18	3	2	5	14	280	3984	297	82	38	الثمائية
4	18	3	2	6	0	280	4143	2899	163	-1	
5	18	3	2	6	1	2862	4180	317	102	60	والعشرين
5	18	3	2	6	2	2744	4158	83	136	96	أي
5	18	3	2	6	3	2562	4218	149	66	83	نمس
5	18	3	2	6	4	2274	4218	259	88	50	مـجـمـوع
5	18	3	2	6	5	2072	4160	170	99	91	أعداد
5	18	3	2	6	6	1794	4185	237	95	84	احلروف
5	18	3	2	6	7	1584	4218	181	56	93	حسب
5	18	3	2	6	8	1292	4178	265	94	85	مواقعها
5	18	3	2	6	9	1160	4203	93	83	96	في
5	18	3	2	6	10	938	4160	195	108	38	النفس
5	18	3	2	6	11	824	4143	86	135	96	أي
5	18	3	2	6	12	546	4196	249	86	38	مجموع
5	18	3	2	6	13	280	4165	236	93	65	تفصيل
4	18	3	2	7	0	279	4344	2898	114	-1	
5	18	3	2	7	1	2984	4356	193	94	96	مراتب
5	18	3	2	7	2	2738	4358	213	96	95	الوجود
5	18	3	2	7	3	2611	4388	84	68	96	هو
5	18	3	2	7	4	2458	4378	121	80	96	عني
5	18	3	2	7	5	2379	4404	42	8	95	-
5	18	3	2	7	6	2112	4366	227	90	95	درجات
5	18	3	2	7	7	1876	4387	207	69	95	حروف
5	18	3	2	7	8	1604	4358	243	90	96	البسملة
5	18	3	2	7	9	1482	4358	93	86	95	بال
5	18	3	2	7	10	1245	4348	206	98	95	تكرار.
5	18	3	2	7	11	1114	4351	83	69	96	أما
5	18	3	2	7	12	998	4347	77	101	80	إدا
5	18	3	2	7	13	738	4344	219	92	31	اعتبريا
5	18	3	2	7	14	464	4344	235	68	91	التسعة
5	18	3	2	7	15	279	4349	156	81	67	عرش
4	18	3	2	8	0	279	4513	2906	131	-1	
5	18	3	2	8	1	3053	4535	132	89	22	حرفا
5	18	3	2	8	2	2873	4529	138	97	96	كلها
5	18	3	2	8	3	2667	4562	158	50	52	فعدد
5	18	3	2	8	4	2369	4538	248	92	94	البسملة
5	18	3	2	8	5	2187	4547	142	65	96	786
5	18	3	2	8	6	2027	4563	124	67	96	وهو
5	18	3	2	8	7	1763	4538	228	106	87	يساوي
5	18	3	2	8	8	1421	4530	296	80	62	(28%28)
5	18	3	2	8	9	1253	4528	118	92	93	رائد
5	18	3	2	8	10	975	4550	236	66	92	درجتي
5	18	3	2	8	11	707	4519	234	93	95	الواحدة
5	18	3	2	8	12	511	4518	158	92	95	للحق
5	18	3	2	8	13	279	4513	194	99	96	تعالى
4	18	3	2	9	0	277	4683	2900	139	-1	
5	18	3	2	9	1	2921	4695	256	113	92	واألخرى
5	18	3	2	9	2	2639	4722	250	92	90	لإلنسان
5	18	3	2	9	3	2373	4720	234	98	91	الكامل
5	18	3	2	9	4	2087	4723	186	88	81	وهتان
5	18	3	2	9	5	1771	4721	284	89	88	الدرجتان
5	18	3	2	9	6	1503	4716	236	90	83	تشيران
5	18	3	2	9	7	1345	4712	128	110	59	ملقام
5	18	3	2	9	8	1227	4715	86	103	90	الم
5	18	3	2	9	9	1069	4683	122	95	94	ألف
5	18	3	2	9	10	835	4706	202	108	96	التاسع
5	18	3	2	9	11	499	4702	306	90	95	والعشرين
5	18	3	2	9	12	277	4697	192	109	91	اجلامع
